Last Name,Title,First Name,FALSE,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived,Role,Ticket,LifeBoat,Relationships,Child,BodyRecoverBoad
Goldenberg,Mr.,Samuel Levi,TRUE,male,,,,,,,,,,,,5,Married,,
Goldenberg,Mrs.,Nella Carlynne,TRUE,female,,,,,,,,,,,,5,Married,,
Golder,Mr.,Martin William,TRUE,male,,,,,,,,,,,,,Unmarried,,
Goldschmidt,Mr.,George B.,FALSE,male,71,1st,C,United States,17754,34.1301,0,0,no,,,,Unmarried,,
Goldsmith,Master.,Frank John William,FALSE,male,9,3rd,S,England,363291,20.1006,0,2,yes,3rd Class Passenger,"363291
£20 10s 6d",C,,,
Goldsmith,Mrs.,Emily Alice,FALSE,female,31,3rd,S,England,363291,20.1006,1,1,yes,3rd Class Passenger,"363291
£20 10s 6d",C,Married,,
Goldsmith,Mr.,Nathan,FALSE,male,41,3rd,S,NA,3101263,7.17,0,0,no,,,,Married,,
Gollop,Mr.,Percival Salisbury,TRUE,male,,,,,,,,,,,,,Unmarried,,
Gollop,Mr.,F.,FALSE,male,28,victualling crew,S,England,NA,NA,NA,NA,no,,,,,,
Goodwin,Master.,Harold Victor,FALSE,male,9,3rd,S,England,2144,46.18,5,2,no,,,,,Child,
Goodwin,Master.,Sidney Leslie,FALSE,male,1,3rd,S,England,2144,46.18,5,2,no,,,,,Child,Cable Ship MacKay Bennett
Goodwin,Master.,William Frederick,FALSE,male,11,3rd,S,England,2144,46.18,5,2,no,,,,,Child,
Goodwin,Miss.,Jessie Allis Mary,TRUE,female,,,,,,,,,,,,,,Child,
Goodwin,Miss.,Lillian Amy,FALSE,female,16,3rd,S,England,2144,46.18,5,2,no,,,,,,
Goodwin,Mr.,Charles Edward,FALSE,male,14,3rd,S,England,2144,46.18,5,2,no,,,,,Child,
Goodwin,Mr.,Frederick Joseph,FALSE,male,42,3rd,S,England,2144,46.18,1,6,no,,,,Married,,
Goodwin,Mrs.,Augusta,FALSE,female,43,3rd,S,England,2144,46.18,1,6,no,,,,Married,,
Gordon,Mr.,John,TRUE,male,,,,,,,,,,,,,Married,,
Goree,Mr.,Frank,FALSE,male,41,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Gorman,Mr.,David,TRUE,male,,,,,,,,,,,,,Married,,
Goshawk,Mr.,Alfred James,FALSE,male,40,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Gosling,Mr.,Bertram James,FALSE,male,22,engineering crew,S,England,NA,NA,NA,NA,no,,,,,,
Gosling,Mr.,S.,FALSE,male,26,engineering crew,S,England,NA,NA,NA,NA,no,,,,,,
Gracey,Mr.,John,TRUE,male,,,,,,,,,,,,,Married,,
Gracie,Colonel.,Archibald,FALSE,male,53,1st,S,United States,113780,28.1,0,0,yes,1st Class Passenger,"113780
£28 10s",B,Married,,
Gradidge,Mr.,Ernest Edward,FALSE,male,22,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Graham,Miss.,Margaret Edith,FALSE,female,19,1st,S,England,17582,153.0903,0,0,yes,1st Class Passenger,"17582
£153 9s 3d",3*,Unmarried,,
Graham,Mrs.,Edith,FALSE,female,58,1st,S,England,17582,153.0903,0,1,yes,1st Class Passenger,"17582
£153 9s 3d",3*,Married,,
Graham,Mr.,George Edward,FALSE,male,38,1st,S,Canada,112053,30,0,1,no,,,,,,Cable Ship MacKay Bennett
Graham,Mr.,Thomas Gibson,FALSE,male,28,engineering crew,B,Northern Ireland,NA,NA,NA,NA,yes,,,,Unmarried,,
Green,Mr.,George,FALSE,male,41,3rd,S,England,21440,8.01,0,0,no,,,,Unmarried,,
Greenberg,Mr.,Samuel,FALSE,male,52,2nd,S,South Africa,250647,13,0,0,no,,,,,,Cable Ship MacKay Bennett
Greenfield,Mr.,William Bertram,FALSE,male,23,1st,C,United States,17759,63.0702,0,1,yes,1st Class Passenger,"17759
£63 7s 2d",7,Unmarried,,
Greenfield,Mrs.,Blanche,FALSE,female,45,1st,C,United States,17759,63.0702,0,1,yes,1st Class Passenger,"17759
£63 7s 2d",7,Married,,
Gregg,Mr.,William John,TRUE,male,,,,,,,,,,,,,Married,,
Gregory,Mr.,David,FALSE,male,43,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Gregson,Miss.,Mary Josephine,TRUE,female,,,,,,,,,,,,11,Unmarried,,
Grønnestad,Mr.,Daniel Danielsen,FALSE,male,32,3rd,S,Norway,8471,8.0615,0,0,no,,,,,,
Grosclaude,Mr.,Gérald,FALSE,male,24,restaurant staff,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Guest,Mr.,Stephen,TRUE,male,,,,,,,,,,,,,Unmarried,,
Guest,Mr.,Charles Robert,FALSE,male,25,3rd,S,England,376563,8.01,0,0,no,,,,,,
Guggenheim,Mr.,Benjamin,FALSE,male,46,1st,C,France,17593,79.04,0,0,no,,,,,,
Gumery,Mr.,George,FALSE,male,24,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Gunn,Mr.,Joseph Alfred,FALSE,male,30,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Gustafsson,Mr.,Anders Vilhelm,FALSE,male,37,3rd,S,Finland,3101276,7.1806,2,0,no,,,,,,Cable Ship MacKay Bennett
Gustafsson,Mr.,Karl Gideon,FALSE,male,19,3rd,S,Sweden,347069,7.1506,0,0,no,,,,Unmarried,,
Gustafsson,Mr.,Johan Birger,FALSE,male,28,3rd,S,Finland,3101277,7.1806,2,0,no,,,,,,
Guy,Mr.,Elgar John,FALSE,male,29,victualling crew,S,England,NA,NA,NA,NA,yes,,,5,Unmarried,,
Gwinn,Mr.,William Logan,FALSE,male,37,victualling crew,S,United States,NA,NA,NA,NA,no,,,,Married,,
Haas,Miss.,Aloisia,FALSE,female,24,3rd,S,Switzerland,349236,8.17,0,0,no,,,,,,
Haddock,Mr.,Herbert James,TRUE,male,,,,,,,,,,,,,Married,,
Haggan,Mr.,John,FALSE,male,35,engineering crew,B,Northern Ireland,NA,NA,NA,NA,yes,Engineering Crew,,3*,Unmarried,,
Hagland,Mr.,Ingvald Olai Olsen,FALSE,male,28,3rd,S,Norway,65303,6.1904,1,0,no,,,,Married,,
Hagland,Mr.,Konrad Mathias Reiersen,FALSE,male,19,3rd,S,Norway,65304,6.1904,1,0,no,,,,Unmarried,,
Haines,Mr.,Albert,FALSE,male,31,deck crew,B,England,NA,NA,NA,NA,yes,Deck Crew,,9,Unmarried,,
Hakkarainen,Mrs.,Elin Matilda,FALSE,female,24,3rd,S,Finland,3101279,15.17,1,0,yes,,,10,Married,,
Hakkarainen,Mr.,Pekka Pietari,FALSE,male,28,3rd,S,Finland,3101279,15.17,1,0,no,,,,Married,,
Hale,Mr.,John,TRUE,male,,,,,,,,,,,,,Widowed,,
Hale,Mr.,Reginald,FALSE,male,30,2nd,S,England,250653,13,0,0,no,,,,Unmarried,,Cable Ship MacKay Bennett
Halford,Mr.,Richard,TRUE,male,27,,,,,,,,,Victualling Crew,,15*,Unmarried,,
Halford,Mr.,Walter Stamford,FALSE,male,22,victualling crew,S,England,NA,NA,NA,NA,yes,,,,,,
Hall,Mr.,Frank Alfred James,FALSE,male,41,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Hall,Mr.,George,TRUE,male,,,,,,,,,,,,,Married,,
Hall,Mr.,J.,FALSE,male,32,engineering crew,S,England,NA,NA,NA,NA,no,,,,,,
Hallett,Mr.,George Alexander,FALSE,male,23,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hämäläinen,Master.,Viljo Unto Johannes,FALSE,male,0.5833333333,2nd,S,United States,250649,14.1,1,1,yes,,,,,,
Hämäläinen,Mrs.,Anna Lydia Amanda,TRUE,female,,,,,,,,,,,,,Married,,
Hamblyn,Mr.,Ernest William,FALSE,male,47,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Hamilton,Mr.,Ernest,FALSE,male,25,victualling crew,B,England,NA,NA,NA,NA,no,,,,Engaged,,
Hamilton,Mr.,William John,TRUE,male,,,,,,,,,,,,,Married,,
Hampe,Mr.,Léon Jérome,FALSE,male,19,3rd,S,Belgium,345769,9.1,0,0,no,,,,,,
Hands,Mr.,Bernard,FALSE,male,54,engineering crew,S,Ireland,NA,NA,NA,NA,no,,,,Widowed,,
Hanley,Mr.,William,TRUE,male,,,,,,,,,,,,,Unmarried,,
Hanna,Mr.,Boulos,FALSE,male,18,3rd,C,Lebanon,2664,7.0406,0,0,no,,,,,,
Hanna,Mr.,Mansour,FALSE,male,35,3rd,C,Lebanon,2693,7.0407,0,0,no,,,,,,
Ḥannā,Mr.,Mubārik Sulaymān Abī Āsī,TRUE,male,27,,,,,,,,,3rd Class Passenger,"2663
£7 4s 7d",15*,Unmarried,,
Ḥannā al-hāj,Mr.,Mansūr,TRUE,male,,,,,,,,,,,,,Married,,Cable Ship MacKay Bennett
Hannah,Mr.,Borak,FALSE,male,27,3rd,C,Lebanon,2663,7.0407,0,0,yes,,,,,,
Hannam,Mr.,George,FALSE,male,30,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hansen,Mrs.,Jennie Louise,FALSE,female,45,3rd,S,United States,350026,14.0202,1,0,yes,,,11,Married,,
Hansen,Mr.,Claus Peter,FALSE,male,41,3rd,S,United States,350026,14.0202,2,0,no,,,,Married,,
Hansen,Mr.,Henry Damsgaard,FALSE,male,21,3rd,S,Denmark,350029,7.1701,0,0,no,,,,Unmarried,,Cable Ship MacKay Bennett
Harbeck,Mr.,William H.,FALSE,male,45,2nd,S,United States,248746,13,0,0,no,,,,,,Cable Ship MacKay Bennett
Harder,Mr.,George Achilles,FALSE,male,25,1st,C,United States,11765,55.081,1,0,yes,,,5,Married,,
Harder,Mrs.,Dorothy,FALSE,female,21,1st,C,United States,11765,55.081,1,0,yes,,,5,Married,,
Harder,Mr.,William,FALSE,male,39,deck crew,S,England,NA,NA,NA,NA,yes,,,14,Married,,
Harding,Mr.,Alfred John,FALSE,male,21,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hardwick,Mr.,Reginald,FALSE,male,21,victualling crew,S,England,NA,NA,NA,NA,yes,,,,,,
Hardy,Mr.,John,FALSE,male,40,victualling crew,B,England,NA,NA,NA,NA,yes,Victualling Crew,,D,Married,,
Hargadon,Miss.,Kate (Catherine),FALSE,female,17,3rd,Q,Ireland,30631,7.1408,0,0,no,,,,Unmarried,,
Harkin,Mr.,Samuel,TRUE,male,,,,,,,,,,,,,Married,,
Harknett,Miss.,Alice Phoebe,FALSE,female,21,3rd,S,England,6609,7.11,0,0,no,,,,,,
Harmes,Mr.,Robert,TRUE,male,,,,,,,,,,,,,Married,,
Harper,Mr.,Henry Sleeper,FALSE,male,48,1st,C,United States,17572,76.1407,1,0,yes,1st Class Passenger,"17572
£76 14s 7d",3,,,
Harper,Mrs.,Myra Raymond,FALSE,female,49,1st,C,United States,17572,76.1407,1,0,yes,1st Class Passenger,"17572
£76 14s 7d",3,Married,,
Harper,Miss.,Annie Jessie,FALSE,female,6,2nd,S,Scotland,248727,33,0,1,yes,,,11,,,
Harper,Rev.,John,FALSE,male,39,2nd,S,Scotland,248727,33,0,1,no,,,,,,
Harrington,Mr.,Charles Henry (Henry Charles),FALSE,male,37,1st,S,England,113796,42.08,0,0,no,Servant,,,,,
Harris,Mr.,Fred,TRUE,male,,,,,,,,,,,,14,,,
Harris,Mr.,George,FALSE,male,62,2nd,S,England,752,10.1,0,0,yes,2nd Class Passenger,"SW/PP 752
£10 10s",15*,Widowed,,
Harris,Mrs.,Irene,FALSE,female,35,1st,S,United States,36973,83.0906,1,0,yes,1st Class Passenger,"36973
£83 9s 6d",D,Married,,
Harris,Mr.,Amos,FALSE,male,24,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Harris,Mr.,Clifford Henry,FALSE,male,17,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Harris,Mr.,Edward John,FALSE,male,29,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Harris,Mr.,Henry Burkhardt,TRUE,male,,,,,,,,,,,,,Married,,
Harris,Mr.,Walter,FALSE,male,45,2nd,S,England,14208,10.1,0,0,no,,,,Married,,
Harrison,Mr.,Aragõa Drummond,FALSE,male,40,victualling crew,S,England,NA,NA,NA,NA,yes,,,9,Married,,
Harrison,Mr.,Norman E.,FALSE,male,38,engineering crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Harrison,Mr.,William Henry,FALSE,male,46,1st,S,England,112059,NA,0,0,no,Servant,,,Married,,Cable Ship MacKay Bennett
Hart,Miss.,Eva Miriam,FALSE,female,7,2nd,S,England,13529,26.05,0,2,yes,,,14,Married,,
Hart,Mr.,John Edward,FALSE,male,31,victualling crew,S,England,NA,NA,NA,NA,yes,Victualling Crew,,15,Married,,
Hart,Mr.,Henry,FALSE,male,29,3rd,Q,Ireland,394140,6.1702,0,0,no,,,,Married,,
Hart,Mr.,Benjamin,FALSE,male,47,2nd,S,England,13529,26.05,1,1,no,,,,,,
Hartley,Mr.,Wallace Henry,FALSE,male,33,2nd,S,England,250654,NA,NA,NA,no,violinist,,,Engaged,,Cable Ship MacKay Bennett
Hartnell,Mr.,Fred,FALSE,male,21,victualling crew,S,England,NA,NA,NA,NA,yes,,,13,Unmarried,,
Harvey,Mr.,Herbert Gifford,FALSE,male,34,engineering crew,B,Northern Ireland,NA,NA,NA,NA,no,,,,Unmarried,,
Harvey,Mr.,John,TRUE,male,,,,,,,,,,,,,Married,,
Hassab,Mr.,Hammad,FALSE,male,27,1st,C,Egypt,17572,76.1407,0,0,yes,"1st Class Passenger
Servant","17572
£76 14s 7d",3,Married,,
Hatch,Mr.,Hugh,FALSE,male,23,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hawkesworth,Mr.,James,FALSE,male,52,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hawkesworth,Mr.,William Walter,FALSE,male,43,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Hawksford,Mr.,Walter James,FALSE,male,45,1st,S,England,16988,30,0,0,yes,1st Class Passenger,"16988
£30",3*,Married,,
Hays,Mrs.,Clara Jennings,FALSE,female,52,1st,S,Canada,12749,93.1,1,1,yes,,,3,Married,,
Hays,Miss.,Margaret Bechstein,FALSE,female,24,1st,C,United States,11767,83.0302,0,0,yes,1st Class Passenger,"11767
£83 3s 2d",7,Unmarried,,
Hayter,Mr.,Arthur,FALSE,male,45,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Head,Mr.,Alfred,FALSE,male,24,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Head,Mr.,Christopher,FALSE,male,42,1st,S,England,113038,42.1,0,0,no,,,,Married,,
Healy,Miss.,Honor,FALSE,female,33,3rd,Q,Ireland,370375,7.15,0,0,yes,,,,Unmarried,,
Hebb,Mr.,William Albert Thomas,TRUE,male,22,,,,,,,,,Engineering Crew,,B,Unmarried,,
Hedley,Mr.,William,TRUE,male,,,,,,,,,,,,,Married,,
Hedman,Mr.,Oskar Arvid,FALSE,male,27,3rd,S,Sweden,347089,6.1906,0,0,yes,3rd Class Passenger,"347089
£6 19s 6d",15*,,,
Hee,Mr.,Ling,FALSE,male,24,3rd,S,NA,1601,56.0911,0,0,yes,,,,Unmarried,,
Hegarty,Miss.,Hanora,FALSE,female,20,3rd,Q,Ireland,365226,6.15,0,0,no,,,,Unmarried,,
Heikkinen,Miss.,Laina Maria,TRUE,female,,,,,,,,,,,,,Unmarried,,
Heinen,Mr.,Joseph Dominichus,FALSE,male,30,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Heininen,Miss.,Wendla Maria,FALSE,female,23,3rd,S,Finland,3101290,7.1806,0,0,no,,,,Unmarried,,Cable Ship MacKay Bennett
Hellström,Miss.,Hilda Maria,FALSE,female,22,3rd,S,Sweden,7548,8.1903,0,0,yes,3rd Class Passenger,"7548
£8 19s 3d",C*,,,
Hemming,Mr.,Samuel Ernest,FALSE,male,43,deck crew,B,England,NA,NA,NA,NA,yes,,,4,Married,,
Hendekovic(ć),Mr.,Ignjac,FALSE,male,30,3rd,S,Hungary,349243,7.1711,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Hendrickson,Mr.,Charles Osker,FALSE,male,28,engineering crew,S,England,NA,NA,NA,NA,yes,Engineering Crew,,1,Married,,
Hendy,Mr.,Edward Martin,FALSE,male,40,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Henriksson,Miss.,Jenny Lovisa,FALSE,female,28,3rd,S,Sweden,347086,7.1506,0,0,no,,,,,,Cable Ship MacKay Bennett
Henry,Miss.,Bridget Delia,FALSE,female,21,3rd,Q,Ireland,382649,7.15,0,0,no,,,,,,
Henry,Mr.,James,TRUE,male,,,,,,,,,,,,,Married,,
Hensford,Mr.,Herbert George Ernest,FALSE,male,26,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Herman,Miss.,Alice,FALSE,female,24,2nd,S,England,220845,65,1,2,yes,,,,Unmarried,,
Herman,Miss.,Kate,FALSE,female,24,2nd,S,England,220845,65,1,2,yes,,,,Unmarried,,
Herman,Mr.,Samuel,FALSE,male,50,2nd,S,England,220845,65,1,2,no,,,,Married,,
Herman,Mrs.,Jane,FALSE,female,50,2nd,S,India,220845,65,1,2,yes,,,,Married,,
Hesketh,Mr.,John Henry,FALSE,male,33,engineering crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Heslin,Mr.,James,FALSE,male,45,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Hewitt,Mr.,Thomas,FALSE,male,37,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Hewlett,Mrs.,Mary Dunbar,FALSE,female,56,2nd,S,India,248706,16,0,0,yes,,,13,Widowed,,
Hichens,Mr.,Robert,FALSE,male,29,deck crew,S,England,NA,NA,NA,NA,yes,Deck Crew,,6,Married,,
Hickman,Mr.,Leonard Mark,FALSE,male,24,2nd,S,England,14879,73.1,2,0,no,,,,Unmarried,,
Hickman,Mr.,Stanley George,FALSE,male,21,2nd,S,England,14879,73.1,2,0,no,,,,,,
Hill,Mr.,Henry Parkinson,TRUE,male,,,,,,,,,,,,,Married,,
Hill,Mr.,James Colston,FALSE,male,43,victualling crew,B,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Hilliard,Mr.,Herbert Henry,FALSE,male,44,1st,S,England,17463,51.1703,0,0,no,,,,Married,,
Hiltunen,Miss.,Martta Maria,TRUE,female,,,,,,,,,,,,,Unmarried,,
Hinckley,Mr.,George Herbert,FALSE,male,40,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Hine,Mr.,William Edward,FALSE,male,36,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hinton,Mr.,Stephen William,FALSE,male,31,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Hipkins,Mr.,William Edward,FALSE,male,55,1st,S,England,680,50,0,0,no,,,,Widowed,,
Hippach,Mrs.,Ida Sophia,FALSE,female,44,1st,C,United States,111361,57.1907,0,1,yes,,,4,Married,,
Hippach,Miss.,Jean Gertrude (Gertrude Isabelle),FALSE,female,17,1st,C,United States,111361,57.1907,0,1,yes,,,4,Unmarried,,
Hirvonen,Miss.,Hildur Elisabeth,FALSE,female,2,3rd,S,Finland,3101298,12.0509,0,1,yes,,,,,,
Hiscock,Mr.,Sydney George,FALSE,male,25,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hoare,Mr.,Leonard James,FALSE,male,19,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hocking,Miss.,Ellen,FALSE,female,20,2nd,S,England,29105,23,2,1,yes,,,,Unmarried,,
Hocking,Mr.,Richard George,FALSE,male,24,2nd,S,England,29104,11.1,2,1,no,,,,Unmarried,,
Hocking,Mr.,Samuel James Metcalfe,FALSE,male,36,2nd,S,England,242963,13,0,0,no,,,,Married,,
Hodge,Mr.,Charley,FALSE,male,29,engineering crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Hodges,Mr.,Henry Price,FALSE,male,50,2nd,S,England,250643,13,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Hodges,Mr.,W.,FALSE,male,26,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hodgkinson,Mr.,Leonard,FALSE,male,46,engineering crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Hogan,Mr.,Albert John,TRUE,male,,,,,,,,,,,,,Unmarried,,
Hogeboom,Mrs.,Anna Louisa,FALSE,female,51,1st,C,United States,13502,77.1902,1,0,yes,,,10,,,
Hogg,Mr.,George Alfred,FALSE,male,29,deck crew,B,England,NA,NA,NA,NA,yes,Deck Crew,,7,Married,,
Hogg,Mr.,Charles William,FALSE,male,43,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Hogue,Mr.,E.,FALSE,male,22,victualling crew,S,England,NA,NA,NA,NA,no,,,,,,
Hold,Mr.,Stephen,FALSE,male,44,2nd,S,England,26707,26,1,0,no,,,,Married,,
Hold,Mrs.,Annie Margaret,FALSE,female,29,2nd,S,England,26707,26,1,0,yes,,,,Married,,
Holland,Mr.,Thomas,FALSE,male,28,victualling crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Holloway,Mr.,Sidney,FALSE,male,24,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,Cable Ship MacKay Bennett
Holm,Mr.,John Fredrik Alexander,FALSE,male,43,3rd,S,Sweden,7075,6.09,0,0,no,,,,Engaged,,
Holman,Mr.,Harry,FALSE,male,29,deck crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Holme,Mr.,Nicholas Joseph,TRUE,male,,,,,,,,,,,,,Married,,
Holten,Mr.,Johan Martin,TRUE,male,,,,,,,,,,,,,Married,,
Holthen,Mr.,Johan Martin,FALSE,male,18,3rd,S,Norway,4001,22.1006,0,0,no,,,,,,
Holverson,Mr.,Alexander Oskar,FALSE,male,42,1st,S,United States,113789,52,1,0,no,,,,Married,,Cable Ship MacKay Bennett
Holverson,Mrs.,Mary Alice,TRUE,female,,,,,,,,,,,,,Married,,
Homer,Mr.,Harry Haven,TRUE,male,,,,,,,,,,,,15,,,
Honkanen,Miss.,Eliina,FALSE,female,27,3rd,S,Finland,3101283,7.1806,0,0,yes,,,,Unmarried,,
Hood,Mr.,Ambrose,TRUE,male,,,,,,,,,,,,,Unmarried,,
Hopgood,Mr.,Roland John C.,FALSE,male,29,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hopkins,Mr.,Robert John,FALSE,male,40,deck crew,S,England,NA,NA,NA,NA,yes,,,13,Widowed,,
Hopkins,Mr.,Frederick William,FALSE,male,15,victualling crew,S,England,NA,NA,NA,NA,no,,,,,Child,
Horgan,Mr.,John,FALSE,male,22,3rd,Q,NA,370377,7.15,0,0,no,,,,,,
Horswill,Mr.,Albert Edward James,FALSE,male,33,deck crew,S,England,NA,NA,NA,NA,yes,Deck Crew,,1,Unmarried,,
Hosgood,Mr.,Richard William,FALSE,male,23,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,Cable Ship MacKay Bennett
Hosking,Mr.,George Fox,FALSE,male,36,engineering crew,B,England,NA,NA,NA,NA,no,,,,Married,,
Hosono,Mr.,Masabumi,FALSE,male,41,2nd,S,Japan,237798,13,0,0,yes,,,10,,,
House,Mr.,William Charles,TRUE,male,,,,,,,,,,,,,Married,,
Howard,Miss.,May Elizabeth,FALSE,female,26,3rd,S,England,39186,8.01,0,0,yes,3rd Class Passenger,"39186
£8 1s",C,Unmarried,,
Howard,Mr.,Benjamin,FALSE,male,63,2nd,S,England,24065,26,1,0,no,,,,Married,,
Howard,Mrs.,Ellen Truelove,FALSE,female,61,2nd,S,England,24065,26,1,0,no,,,,Married,,
Howell,Mr.,Arthur Albert,FALSE,male,31,victualling crew,B,England,NA,NA,NA,NA,no,Victualling Crew,,,Married,,SS Minia.
Hoyt,Mr.,Frederick Maxfield,FALSE,male,38,1st,S,United States,19943,100,1,0,yes,1st Class Passenger,"19943
£100",D,Married,,
Hoyt,Mrs.,Jane Anne,FALSE,female,33,1st,S,United States,19943,100,1,0,yes,1st Class Passenger,"19943
£100",D,Married,,
Hoyt,Mr.,William Fisher,FALSE,male,43,1st,C,United States,17600,30.1311,0,0,no,1st Class Passenger,"17600
£30 13s 11d",,,,RMS Carpathia
Hughes,Mr.,William Thomas,FALSE,male,34,victualling crew,S,England,NA,NA,NA,NA,no,,,,Engaged,,
Humblen,Mr.,Adolf Mathias Nicolai Olsen,FALSE,male,42,3rd,S,Norway,348121,7.13,0,0,no,,,,Married,,Cable Ship MacKay Bennett
Humby,Mr.,Frederick,TRUE,male,,,,,,,,,,,,,Unmarried,,
Hume,Mr.,John Law,FALSE,male,21,2nd,S,NA,250654,NA,NA,NA,no,violinist,,,Unmarried,,Cable Ship MacKay Bennett
Humphreys,Mr.,Sidney,FALSE,male,53,deck crew,S,England,NA,NA,NA,NA,yes,,,11,Married,,
Humphreys,Mr.,Humphrey,FALSE,male,32,victualling crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hunt,Mr.,Albert Sylvanus,FALSE,male,23,engineering crew,S,England,NA,NA,NA,NA,yes,Engineering Crew,,C,Married,,
Hunt,Mr.,George Henry,FALSE,male,34,2nd,S,England,1585,12.0506,0,0,no,,,,Married,,
Hunt,Mr.,Tom,FALSE,male,27,engineering crew,S,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hurst,Mr.,Walter,FALSE,male,23,engineering crew,S,England,NA,NA,NA,NA,yes,Engineering Crew,,B,Married,,
Hurst,Mr.,Charles John,FALSE,male,41,engineering crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Hutchinson,Mr.,John Hall,FALSE,male,28,deck crew,B,England,NA,NA,NA,NA,no,,,,Unmarried,,
Hutchison,Mr.,James,TRUE,male,,,,,,,,,,,,,Unmarried,,Cable Ship MacKay Bennett
Hyland,Mr.,James Leo (Leo James),FALSE,male,19,victualling crew,S,England,NA,NA,NA,NA,yes,,,11,Unmarried,,
Hyman,Mr.,Abraham Joseph (Joseph Abraham),FALSE,male,34,3rd,S,England,3470,7.1709,0,0,yes,,,13,Married,,
Ibrāhīm,Mr.,Husayn Mahmūd Husayn,FALSE,male,11,3rd,C,NA,2699,18.1509,0,0,no,,,,,Child,
Ibrāhīm,Mrs.,Sāfiyah,FALSE,female,18,3rd,C,Syria,2657,7.0407,0,0,yes,,,,Married,,
Ibrahim shawah (Ibrāhīm-shawah),Mr.,Yousseff (Yūsuf Hānī),FALSE,male,33,3rd,C,Lebanon,2627,14.0902,0,0,no,,,,Married,,
Icard,Miss.,Rose Amélie,FALSE,female,39,1st,S,NA,113572,80,0,0,yes,"1st Class Passenger
Servant","113572
£80",6,Unmarried,,
Ide,Mr.,Harry John,FALSE,male,31,victualling crew,S,England,NA,NA,NA,NA,no,,,,Married,,
Ilett,Miss.,Bertha,FALSE,female,17,2nd,S,Channel Islands,14885,10.1,0,0,yes,,,14,Unmarried,,
Ilieff,Mr.,Ylio,FALSE,male,32,3rd,S,NA,349220,7.1711,0,0,no,,,,,,
Ilmakangas,Miss.,Ida Livija,FALSE,female,17,3rd,S,United States,3101270,7.1806,1,0,no,,,,Unmarried,,
Ilmakangas,Miss.,Pieta Sofia,FALSE,female,25,3rd,S,Finland,3101271,7.1806,1,0,no,,,,,,
